Area,Perimeter,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness
70374,1067.18,71394,299.3375348,0.792339391,0.985713085,0.77650945,0.757916763
70380,1081.527,71769,299.3502951,0.80008185,0.98064624,0.756108978,0.809143738
70413,1068.42,71731,299.420467,0.716627992,0.981625796,0.775137404,0.806573402
70466,1051.738,71737,299.533133,0.779836211,0.982282504,0.800523992,0.788811537
70477,1024.772,71580,299.5565112,0.793177572,0.984590668,0.843340141,0.843534856
70483,1068.725,71947,299.5692622,0.791010605,0.979651688,0.77546519,0.806409639
70518,1045.719,71865,299.643632,0.807211538,0.981256523,0.810363465,0.807447204
70521,1023.438,71546,299.6500057,0.760514623,0.985673553,0.846067961,0.850094216
70522,1054.957,71668,299.6521303,0.729882738,0.9840096,0.79627846,0.813926167
70573,1049.016,71745,299.7604617,0.672636294,0.983664367,0.805905684,0.759509471
70574,1055.918,71425,299.7625854,0.71413104,0.988085404,0.795415795,0.780952698
70620,1163.561,72221,299.8602619,0.699263308,0.977831933,0.655479728,0.766828604
70648,1017.479,71492,299.9197015,0.770997032,0.988194483,0.857548767,0.815859508
70651,1028.338,71776,299.9260693,0.763926733,0.984326237,0.839569027,0.792917996
70657,1076.783,72048,299.9388046,0.717038766,0.980693427,0.765788213,0.755197845
70664,1028.213,71445,299.9536617,0.701560701,0.989068514,0.839927693,0.765513401
70675,1041.369,71996,299.9770072,0.761419953,0.981651758,0.818966978,0.820129503
70682,1081.066,71974,299.9918624,0.793716031,0.982049073,0.760001197,0.817750884
70692,1006.43,71443,300.0130829,0.787865279,0.989488123,0.877027043,0.79248103
70718,1060.02,72065,300.0682491,0.73175224,0.981308541,0.790882043,0.828498717
70743,1034.348,71718,300.121284,0.752041077,0.986405087,0.830921467,0.83944803
70776,1060.894,71978,300.1912757,0.775763422,0.983300453,0.79022705,0.77645057
70853,1087.632,72371,300.3545263,0.726697436,0.979024747,0.752669216,0.809975739
70877,1088.816,72790,300.4053914,0.723183038,0.973718917,0.751287569,0.860972663
70878,1026.542,71854,300.4075106,0.732998263,0.986416901,0.845216317,0.83393946
70881,1019.768,71954,300.4138681,0.758572346,0.985087695,0.85651888,0.848734963
70924,1079.045,72038,300.5049774,0.827343249,0.984535939,0.765462592,0.768541858
70925,1050.316,72151,300.5070959,0.772275395,0.983007859,0.807921649,0.78506667
70966,1038.128,72074,300.5939413,0.764398582,0.984626911,0.827481668,0.832623794
70978,1053.128,72273,300.6193547,0.802446525,0.982081829,0.804213395,0.810590782
71003,1076.435,72459,300.6722924,0.716160332,0.979905878,0.770035846,0.823514032
71010,1022.124,72032,300.6871132,0.804773562,0.985811861,0.854126517,0.834693071
71016,1068.488,72219,300.6998163,0.733537851,0.983342334,0.781675991,0.792360415
71042,1038.418,71867,300.7548565,0.719572968,0.988520461,0.827905234,0.800576481
71051,1069.422,72335,300.7739066,0.802292231,0.982249257,0.780695778,0.799759181
71078,1097.521,72505,300.8310495,0.6818426,0.980318599,0.741514052,0.765785933
71081,1078.031,72466,300.8373981,0.697693365,0.980887589,0.768600909,0.756925526
71085,1049.342,72146,300.8458626,0.799426451,0.98529371,0.811248151,0.783582
71133,1050.271,72336,300.9474182,0.72135686,0.983369277,0.810360458,0.820397509
71153,1049.648,72426,300.989723,0.690557761,0.982423439,0.811550808,0.78867041
71154,1028.27,72195,300.991838,0.749739213,0.985580719,0.845658177,0.848827091
71175,1023.921,72235,301.0362513,0.715686275,0.985325673,0.853108835,0.798649564
71197,1032.165,72221,301.0827725,0.775566449,0.985821299,0.839795033,0.800117434
71200,1034.189,72192,301.0891157,0.788465372,0.986258865,0.83654639,0.851892114
71223,1077.275,72555,301.1377427,0.796945284,0.981641513,0.771217657,0.83687926
71236,1055.392,72582,301.1652241,0.826422887,0.981455457,0.80367747,0.870498724
71243,1053.652,72741,301.1800207,0.761403471,0.979406387,0.80641328,0.863716081
71260,1075.675,72747,301.2159524,0.713484721,0.979559295,0.773915476,0.835559616
71275,1008.785,72348,301.2476532,0.790127152,0.985168906,0.880136148,0.810293783
71342,1075.003,72680,301.3892095,0.723872722,0.981590534,0.775775021,0.769702273
71364,1042.468,72498,301.4356762,0.821635811,0.984358189,0.825208292,0.778142289
71368,1067.432,72557,301.4441239,0.711545364,0.983612884,0.787105513,0.779597273
71385,1066.275,72551,301.480024,0.701117703,0.983928547,0.789002491,0.799011228
71431,1014.658,72348,301.5771442,0.75454219,0.987325151,0.871881026,0.866258091
71441,1051.138,72590,301.5982532,0.749769111,0.984171373,0.812527214,0.888703695
71442,1083.116,72935,301.600364,0.787326427,0.979529718,0.76526795,0.84903558
71449,1066.064,72753,301.6151393,0.708777255,0.98207634,0.790022505,0.816928144
71456,1005.776,72262,301.6299138,0.801552492,0.988846143,0.887658731,0.804808664
71461,1013.813,72475,301.6404666,0.788439472,0.986008969,0.873701823,0.883603872
71475,1051.294,72499,301.6700125,0.783167514,0.985875667,0.812672673,0.797468556
71482,1073.571,72843,301.6847844,0.800649642,0.981315981,0.779372389,0.794402234
71482,1028.478,72669,301.6847844,0.734935176,0.983665662,0.84921283,0.819389092
71483,1048.599,72503,301.6868946,0.760684034,0.985931617,0.816946763,0.776795453
71483,1093.388,72960,301.6868946,0.720413202,0.979756031,0.751387608,0.810834067
71493,1036.269,72432,301.7079959,0.766812536,0.987036117,0.836620251,0.779783065
71525,1042.205,72758,301.77551,0.751937007,0.98305341,0.827487469,0.826321284
71536,1020.47,72443,301.7987145,0.790260931,0.987479812,0.863244923,0.882714299
71556,1076.261,72868,301.8408999,0.713092699,0.98199484,0.776284139,0.746013348
71587,1129.841,73128,301.9062757,0.706195127,0.97892736,0.704708266,0.800307399
71598,1066.952,72858,301.9294701,0.664038879,0.982706086,0.790352791,0.754711143
71601,1107.086,73088,301.9357956,0.643801252,0.979654663,0.734118611,0.756140553
71606,1026.442,72418,301.9463377,0.77616632,0.988787318,0.854064066,0.7818193
71608,1065.545,72706,301.9505544,0.702039216,0.984898083,0.792552093,0.767768396
71613,1195.63,72987,301.961096,0.780523161,0.98117473,0.629517959,0.777258263
71643,1058.745,72779,302.0243379,0.725969236,0.984391102,0.803157802,0.785964778
71656,1097.198,73142,302.0517386,0.803498542,0.979683356,0.747984177,0.807956109
71674,1019.105,72554,302.089674,0.674572475,0.987871103,0.867228699,0.810824156
71682,1058.192,72768,302.1065326,0.765391761,0.985075858,0.804435134,0.778190389
71694,1119.481,73042,302.1318188,0.757824639,0.981544865,0.718884668,0.785173692
71703,1088.317,73141,302.150782,0.774665082,0.980339345,0.760740197,0.811558364
71717,1062.753,72675,302.180278,0.679138258,0.986818025,0.797934603,0.727086658
71742,1057.855,73033,302.2329423,0.730094439,0.982323059,0.805621518,0.839267833
71775,1027.656,72769,302.3024451,0.815032249,0.986340337,0.854058345,0.855369351
71797,1065.587,73023,302.3487714,0.695356991,0.983210769,0.794581291,0.823771737
71881,1073.977,73314,302.5255885,0.781281249,0.980453938,0.783130274,0.804394217
71892,1066.553,73244,302.5487355,0.719207683,0.98154115,0.79419207,0.832481945
71896,1080.446,73431,302.5571521,0.718241758,0.979096022,0.773942081,0.838961409
71897,1092.347,73373,302.5592563,0.719236117,0.979883608,0.757180451,0.775760228
71898,1074.336,73105,302.5613604,0.750940007,0.983489501,0.782792068,0.819277905
71940,1033.77,72706,302.6497197,0.768959436,0.989464418,0.845926145,0.757944924
71970,1065.618,73218,302.7128178,0.74290846,0.982955011,0.79644955,0.797918357
71973,1022.505,72745,302.7191268,0.803046025,0.989387587,0.865064697,0.7971149
71992,1052.401,73278,302.7590813,0.773242825,0.982450394,0.816829847,0.804145946
72021,1065.356,73318,302.8200542,0.704899581,0.982309938,0.797406,0.779430328
72026,1090.037,73422,302.8305656,0.808545032,0.980986625,0.761757399,0.75263281
72044,1009.725,72712,302.8684034,0.735090351,0.990813071,0.887976481,0.796531704
72049,1065.249,73185,302.878913,0.722259536,0.984477694,0.797876274,0.802646087
72059,1082.571,73183,302.8999313,0.735746375,0.984641242,0.772654462,0.82664252
72063,1078.081,73332,302.9083381,0.735967564,0.98269514,0.779147027,0.820644474
72092,1062.088,73330,302.969281,0.752840434,0.983117414,0.803111665,0.873878393
72102,1072.061,73400,302.990293,0.70845206,0.982316076,0.788348383,0.802375183
72133,1066.766,73453,303.0554208,0.705029713,0.982029325,0.796536219,0.772656652
72181,1099.699,73688,303.1562363,0.714076551,0.979548909,0.750041162,0.756169197
72205,1085.425,73563,303.2066314,0.708419999,0.981539633,0.770153859,0.806591174
72224,1079.909,73410,303.2465216,0.714558496,0.983844163,0.778246328,0.80264199
72252,1060.96,73538,303.3052977,0.758002077,0.982512443,0.806606498,0.806659569
72255,1067.662,73640,303.3115944,0.710108892,0.981192287,0.796544784,0.824358993
72263,1042.893,73011,303.3283851,0.703988387,0.989754968,0.834922849,0.758448467
72263,1097.796,73699,303.3283851,0.719392733,0.980515339,0.753498797,0.807594494
72268,1077.446,73750,303.3388788,0.686997357,0.979905085,0.782284767,0.767924283
72269,1055.163,73565,303.3409775,0.80427573,0.982382927,0.815685611,0.84233324
72322,1071.542,73587,303.4521879,0.720396047,0.982809464,0.791520004,0.804837336
72327,1036.092,73037,303.4626774,0.674572604,0.9902789,0.846669031,0.757734629
72342,1046.653,73305,303.4941435,0.819609354,0.986863106,0.82984108,0.78124162
72360,1091.04,74162,303.5318986,0.743602919,0.975701842,0.763883406,0.821219318
72373,1041.799,73521,303.5591632,0.786654493,0.984385414,0.837950891,0.90384993
72379,1060.571,73840,303.5717461,0.806361408,0.980213976,0.808617148,0.872009038
72422,1021.256,73542,303.6619079,0.756144417,0.984770607,0.872591817,0.868894998
72433,1086.063,73768,303.6849683,0.707526252,0.981902722,0.771678322,0.759497948
72511,1130.101,74018,303.8484369,0.658532377,0.979640088,0.713475789,0.736735209
72515,1103.397,73844,303.8568176,0.698065075,0.9820026,0.748469517,0.787184178
72568,1068.047,73709,303.9678392,0.79794159,0.984520208,0.799418674,0.752798354
72624,1080.984,73969,304.0851011,0.725072633,0.981816707,0.781000834,0.804350526
72633,1071.572,73795,304.1039425,0.716641013,0.984253676,0.794879199,0.797009484
72648,1044.995,73835,304.1353423,0.688150043,0.983923613,0.835997737,0.765531254
72651,1068.024,73683,304.1416219,0.794052069,0.985994056,0.800367484,0.76561375
72652,1058.689,73772,304.143715,0.738355844,0.984818088,0.814555418,0.770777558
72674,1020.748,73608,304.189761,0.722118442,0.987311162,0.876499864,0.849213746
72741,1036.035,74004,304.3299488,0.800363096,0.982933355,0.851609067,0.813663776
72756,1090.293,74089,304.3613253,0.809677491,0.982008125,0.769116681,0.831157393
72773,1074.004,73831,304.3968814,0.747117704,0.985669976,0.792808586,0.768561305
72775,1047.307,73788,304.4010642,0.786892868,0.98627148,0.833765778,0.817404061
72779,1065.022,74246,304.4094296,0.729153517,0.98024136,0.806303955,0.842560761
72788,1060.865,73784,304.428251,0.69625605,0.986501138,0.812735832,0.774080338
72828,1057.896,73854,304.5118874,0.715951318,0.986107726,0.817753285,0.805562628
72834,1078.61,74384,304.5244309,0.779390048,0.979162185,0.786710852,0.835971427
72837,1052.169,73876,304.5307024,0.784450356,0.985935893,0.826781803,0.818828183
72840,1060.226,74400,304.5369738,0.757944684,0.979032258,0.814297123,0.866645649
72912,1090.181,74942,304.6874492,0.714403292,0.972912386,0.770924163,0.821157126
72923,1083.134,74095,304.7104319,0.689931502,0.984182468,0.781106071,0.748742066
72924,1041.775,73829,304.7125212,0.725467569,0.987741944,0.844369396,0.782515584
72937,1113.897,74443,304.7396802,0.784049621,0.979769757,0.738699307,0.763223018
72960,1063.457,74227,304.7877248,0.776566757,0.982930739,0.810690009,0.796347816
72984,1094.517,74271,304.8378502,0.675377554,0.982671568,0.765583391,0.757054746
73021,1081.342,74208,304.9151108,0.709348073,0.98400442,0.784750312,0.805140283
73051,1093.992,74371,304.9777401,0.734505711,0.982251146,0.767021852,0.81393858
73056,1041.289,74191,304.9881771,0.742303237,0.984701648,0.846687587,0.855043001
73064,1093.025,74538,305.0048755,0.723334323,0.980224852,0.768516361,0.79780833
73078,1012.867,73829,305.0340956,0.790237467,0.989827845,0.895141462,0.806680022
73094,1052.343,74275,305.0674864,0.775771856,0.98409963,0.829424691,0.826637878
73097,1028.668,74018,305.0737468,0.731606498,0.987557081,0.868078415,0.810098422
73100,1079.089,74217,305.0800071,0.79466887,0.98494954,0.788883205,0.802082226
73118,1060.231,74002,305.1175659,0.805974427,0.988054377,0.817397247,0.743397755
73129,1103.919,74566,305.1405163,0.720979986,0.980728482,0.7540933,0.820095011
73151,1038.185,74289,305.1864118,0.796435415,0.984681447,0.852865667,0.854617349
73154,1072.009,74911,305.1926697,0.752411906,0.976545501,0.799928332,0.829653728
73187,1095.733,74557,305.2614987,0.69623661,0.981624797,0.766009801,0.817620886
73191,1073.038,74320,305.2698405,0.693096591,0.984808934,0.798798684,0.792887342
73205,1084.621,74387,305.2990352,0.762591802,0.984110127,0.781978102,0.820806241
73215,1134.894,74746,305.3198868,0.776248688,0.979517299,0.714330725,0.813694702
73222,1061.6,74190,305.3344821,0.696053082,0.986952419,0.816450072,0.757740881
73226,1051.986,74288,305.3428219,0.824115966,0.985704286,0.8314866,0.835932196
73227,1070.181,74236,305.3449069,0.794908815,0.986408212,0.803464391,0.768526987
73235,1091.178,74256,305.3615858,0.805550361,0.986250269,0.772924987,0.759662743
73266,1044.036,74227,305.4262079,0.735454728,0.987053229,0.844658968,0.80521097
73324,1108.382,75042,305.5470772,0.78814197,0.977106154,0.750027322,0.82837505
73333,1127.766,74734,305.5658285,0.761774666,0.981253512,0.724554939,0.762290078
73347,1082.968,74564,305.5949949,0.814830862,0.983678451,0.785888568,0.840013667
73353,1059.701,74671,305.6074939,0.67776361,0.982349239,0.820844809,0.800498899
73393,1088.136,75049,305.6908077,0.68918792,0.977934416,0.778929491,0.785265445
73412,1058.56,74526,305.7303738,0.799259662,0.985052197,0.82327696,0.886605065
73478,1011.417,74153,305.8677742,0.776001183,0.990897199,0.902623617,0.813303477
73490,1079.891,74875,305.8927494,0.805246318,0.981502504,0.791914451,0.816705418
73499,1071.953,74611,305.9114795,0.743766444,0.985096031,0.803784831,0.809301541
73501,1247.283,75625,305.9156416,0.687387775,0.97191405,0.59370828,0.863415125
73519,1073.069,75073,305.9530979,0.769872768,0.979300148,0.802332081,0.844739785
73569,1080.363,74768,306.057119,0.695096372,0.983963728,0.792073188,0.816169624
73608,1062.467,74612,306.1382309,0.734698766,0.98654372,0.819415136,0.78178166
73609,1071.166,74988,306.1403104,0.763634289,0.981610391,0.806171096,0.777153426
73611,1116.098,75022,306.1444694,0.773891377,0.981192184,0.742587991,0.783062025
73623,1101.269,74981,306.1694221,0.754504089,0.981888745,0.762845424,0.714494093
73658,1085.142,74965,306.2421891,0.798616532,0.982565197,0.786061708,0.79008323
73664,1072.943,74759,306.2546617,0.79526709,0.985352934,0.804103329,0.799357213
73674,1092.816,75048,306.2754483,0.813897481,0.981691717,0.775229024,0.809871291
73724,1080.903,75524,306.3793599,0.732304269,0.976166517,0.792949099,0.833459146
73806,1033.627,74622,306.5496988,0.691391101,0.989064887,0.868108168,0.781000635
73849,1063.155,74917,306.638985,0.732985281,0.985744224,0.821034319,0.771671697
73871,1055.692,74889,306.6846563,0.768536918,0.986406548,0.832931681,0.821164355
73887,1070.969,74972,306.7178675,0.702181041,0.98552793,0.809513503,0.773706764
73909,1094.529,75016,306.763527,0.770366896,0.985243148,0.775269403,0.759074713
73913,1062.106,74902,306.771828,0.727060791,0.98679608,0.823369868,0.843522453
73927,1082.44,74724,306.8008798,0.803886388,0.989334083,0.792876017,0.771393852
73944,1067.612,75339,306.8361532,0.718796174,0.981483694,0.815240808,0.830735319
73949,1108.007,75397,306.8465269,0.797844335,0.980794992,0.756932515,0.775095659
73978,1043.225,75082,306.9066878,0.731839541,0.985296076,0.854193924,0.870915039
74049,1156.093,76062,307.0539286,0.71026128,0.973534748,0.696215229,0.773611533
74077,1088.087,75268,307.1119759,0.749706501,0.984176542,0.786259683,0.801328688
74151,1071.243,75148,307.265334,0.773356834,0.986732847,0.811990377,0.803459139
74155,1093.586,75479,307.2736215,0.800464162,0.982458697,0.779191883,0.781754646
74172,1096.388,75432,307.3088406,0.78430792,0.983296214,0.775391983,0.767254267
74185,1082.991,75436,307.3357702,0.780861858,0.983416406,0.794833696,0.814360627
74216,1170.726,76494,307.3999773,0.657640095,0.970219887,0.680451038,0.765498402
74216,1092.082,75550,307.3999773,0.737674936,0.982342819,0.781982276,0.751690478
74237,1065.145,75569,307.4434649,0.746730909,0.982373725,0.822266905,0.833098639
74367,1073.76,75422,307.7125367,0.675572311,0.986012039,0.810542298,0.755622661
74407,1041.935,75370,307.7952807,0.737615861,0.987223033,0.861276118,0.808737697
74439,1155.858,75814,307.8614599,0.805355404,0.981863508,0.700166661,0.776161705
74450,1065.064,75382,307.8842057,0.797348241,0.987636306,0.824751578,0.811519786
74486,1133.189,76411,307.9586348,0.773575108,0.974807292,0.728919916,0.862897354
74553,1068.695,75840,308.0971077,0.732527634,0.983030063,0.82029003,0.848090451
74557,1057.513,75694,308.1053728,0.786665401,0.984978994,0.837773963,0.841567573
74557,1115.534,76068,308.1053728,0.735276134,0.980136194,0.752891971,0.73796271
74685,1046.325,75389,308.3697381,0.745336966,0.990661768,0.857255036,0.761481112
74709,1110.564,76051,308.4192814,0.790270373,0.982353947,0.761194435,0.753562897
74724,1093.874,76013,308.4502419,0.796096438,0.983042374,0.784757321,0.82582649
74734,1062.473,75706,308.4708805,0.826740121,0.987160859,0.831940538,0.808788195
74754,1036.381,75705,308.5121536,0.817949055,0.987438082,0.874591829,0.875640511
74794,1197.889,75813,308.5946832,0.759985775,0.986559033,0.655003273,0.728165186
74862,1074.036,76237,308.7349329,0.755030206,0.981964138,0.815518115,0.793086473
74864,1038.26,75820,308.7390569,0.787039665,0.98739119,0.872711395,0.844681774
74880,1059.737,75991,308.7720472,0.758063536,0.985379848,0.837875525,0.839748626
74894,1116.179,76098,308.8009107,0.790496396,0.984178296,0.755421247,0.800721986
74923,1101.567,76197,308.8606909,0.774253886,0.983280182,0.77589542,0.801126544
74925,1119.975,76127,308.8648133,0.753325491,0.984210595,0.750619701,0.775407206
74933,1081.712,76038,308.8813021,0.728211856,0.985467792,0.804747598,0.828033067
74945,1082.572,76519,308.9060337,0.732571551,0.979429946,0.803598186,0.794728808
74991,1138.087,76411,309.0008199,0.767878353,0.981416288,0.727558776,0.809440792
75019,1108.267,76241,309.0585016,0.744132759,0.983971879,0.767524648,0.784366828
75051,1077.341,76431,309.1244103,0.79215351,0.981944499,0.812568479,0.83507957
75058,1114.942,76233,309.138826,0.764275823,0.984586728,0.758756284,0.77288874
75067,1062.917,76108,309.1573595,0.700016785,0.986322069,0.834949517,0.791769746
75124,1084.945,76179,309.2747121,0.751991992,0.986151039,0.8019977,0.790094797
75139,1047.276,76250,309.305587,0.786087921,0.985429508,0.860900525,0.86238176
75149,1140.415,76757,309.3261685,0.712447857,0.979050771,0.726118042,0.812567461
75180,1059.084,76407,309.3899626,0.765518084,0.983941262,0.842270076,0.831351888
75192,1029.627,75850,309.4146536,0.81462141,0.991324984,0.89129538,0.791220825
75218,1082.347,76163,309.4681439,0.820798778,0.987592401,0.806860788,0.758606492
75230,1074.138,76174,309.4928286,0.678817956,0.98760732,0.81937133,0.767231455
75253,1126.203,76962,309.5401355,0.723183225,0.977794236,0.745590425,0.788557945
75270,1137.956,76553,309.5750968,0.716215959,0.983240369,0.730433764,0.760123912
75275,1044.47,76120,309.5853787,0.673095838,0.988899107,0.867099004,0.771307186
75279,1124.613,76654,309.5936041,0.789253512,0.982062254,0.747958508,0.808045524
75332,1064.37,76292,309.7025692,0.758821456,0.987416767,0.835610929,0.833421964
75338,1132.638,77341,309.7149025,0.702884759,0.974101705,0.737975076,0.786005219
75351,1095.258,76285,309.7416229,0.794305532,0.98775644,0.789343462,0.758410963
75370,1079.007,76855,309.7806716,0.760667716,0.9806779,0.813504304,0.870080982
75409,1085.018,76423,309.8608088,0.823143509,0.986731743,0.804931938,0.801412276
75443,1070.292,76715,309.9306551,0.736101083,0.983419149,0.827607191,0.814019555
75515,1109.067,76863,310.078513,0.792350874,0.982462303,0.771485067,0.781253903
75526,1059.166,76529,310.1010962,0.761965295,0.986893857,0.846015434,0.822428082
75542,1136.864,77278,310.1339415,0.699657312,0.977535651,0.734482266,0.76231299
75562,1077.868,76928,310.1749933,0.679917937,0.982243136,0.817301227,0.770051868
75586,1118.794,77261,310.2242483,0.774954888,0.978320239,0.758841318,0.805692256
75607,1190.215,77466,310.26734,0.690071556,0.976002375,0.670688765,0.751919831
75626,1096.341,77287,310.3063225,0.767994963,0.978508675,0.790659845,0.83615971
75636,1108.609,77056,310.3268377,0.682309004,0.981571844,0.773359843,0.767965418
75647,1073.393,76811,310.3494028,0.713455753,0.984845921,0.825057195,0.8151118
75661,1176.964,77347,310.3781197,0.689130356,0.978202128,0.686365716,0.760589154
75677,1039.343,76411,310.4109357,0.825897632,0.990394053,0.880351241,0.787432335
75679,1085.308,77287,310.4150375,0.764372576,0.979194431,0.80738233,0.843486965
75703,1082.381,76726,310.4642544,0.780443299,0.98666684,0.812012349,0.797657026
75710,1077.037,77071,310.4786078,0.776098901,0.982340958,0.820166193,0.843887864
75720,1097.632,77033,310.4991116,0.703848299,0.982955357,0.789781488,0.79599733
75731,1094.38,76819,310.5216642,0.772072017,0.985836837,0.794597621,0.746815665
75754,1051.198,76767,310.5688144,0.723623755,0.986804226,0.861482345,0.813694186
75780,1073.277,77156,310.6221059,0.742722729,0.982166001,0.826686451,0.851104675
75799,1096.146,77029,310.661044,0.796877628,0.984031988,0.792750516,0.758253173
75854,1095.858,77204,310.7737319,0.812489289,0.982513859,0.793742777,0.771223426
75871,1061.687,76977,310.8085544,0.808514493,0.985632072,0.845848674,0.860832787
75881,1164.144,77787,310.8290364,0.798411195,0.975497191,0.703605947,0.83551529
75899,1141.825,77693,310.8659007,0.747096228,0.976909117,0.73155473,0.823997032
75956,1140.196,77495,310.9826086,0.763162125,0.980140654,0.734197538,0.783604377
75959,1091.585,77304,310.9887499,0.706647937,0.982601159,0.801076486,0.789516565
75990,1116.443,77909,311.052203,0.709364848,0.975368699,0.766113647,0.819566705
76049,1131.395,77435,311.1729328,0.831027625,0.982101117,0.746577439,0.808945786
76074,1094.85,77592,311.2240754,0.820470233,0.980436127,0.797511347,0.797134122
76075,1119.386,77227,311.226121,0.678151186,0.985082937,0.762942983,0.76687883
76077,1133.565,77477,311.230212,0.800700957,0.981930121,0.743995633,0.771173323
76098,1073.575,77155,311.2731644,0.714052472,0.986300305,0.829694722,0.806772904
76132,1124.522,77886,311.3426939,0.806688141,0.977479907,0.756556192,0.787547508
76163,1067.403,77251,311.4060748,0.777094174,0.98591604,0.840034394,0.841610934
76202,1161.501,77700,311.4857939,0.715108859,0.980720721,0.709801737,0.761761974
76217,1067.935,77190,311.5164496,0.736438827,0.98739474,0.839792659,0.821819973
76246,1103.271,77508,311.5757088,0.770792264,0.98371781,0.787159105,0.811203077
76305,1164.13,77830,311.6962359,0.7114022,0.980406013,0.707554501,0.789699262
76307,1134.821,78040,311.7003207,0.777341999,0.977793439,0.744593972,0.77193687
76328,1162.038,78024,311.7432084,0.792705218,0.978263099,0.710318435,0.750439333
76334,1101.834,77736,311.7554609,0.688214505,0.981964598,0.790124531,0.805312443
76385,1057.34,77525,311.859588,0.823557951,0.985295066,0.858595529,0.810364932
76455,1065.907,77338,312.0024509,0.765215738,0.988582586,0.845623664,0.841625502
76480,1065.587,77821,312.0534576,0.747035496,0.982768147,0.846408305,0.833787628
76500,1099.381,77747,312.0942569,0.785751702,0.983960796,0.795380327,0.787615305
76502,1103.519,77696,312.0983365,0.800096218,0.984632414,0.78944708,0.809312611
76522,1051.538,77430,312.1391299,0.730827269,0.988273279,0.869653468,0.821069402
76545,1104.39,78024,312.1860358,0.710711036,0.981044294,0.788645374,0.79400546
76545,1087.242,77800,312.1860358,0.801938188,0.983868895,0.813718612,0.736609583
76546,1124.781,77760,312.188075,0.788857514,0.98438786,0.760320013,0.760809629
76547,1053.004,77335,312.1901142,0.703072331,0.989810564,0.867517006,0.790590765
76559,1125.301,78821,312.2145837,0.697157063,0.971302064,0.759746497,0.781625345
76586,1093.031,77881,312.2696331,0.780263667,0.983372068,0.805553321,0.840297531
76673,1061.077,77754,312.4469485,0.791014134,0.986097178,0.855772879,0.860599922
76697,1131.072,78290,312.4958454,0.799126865,0.979652574,0.753368987,0.797369054
76729,1058.497,77498,312.5610293,0.805503065,0.990077163,0.860577801,0.786085326
76753,1090.653,78292,312.6099083,0.712285163,0.980342819,0.810834141,0.811722239
76759,1151.651,78379,312.6221269,0.723118229,0.979331198,0.727272882,0.780495075
76759,1076.634,77956,312.6221269,0.733202789,0.984645184,0.832152631,0.820684122
76760,1060.544,77743,312.6241633,0.744628219,0.987355775,0.857605283,0.799056487
76781,1133.819,78061,312.6669242,0.803240959,0.983602567,0.750544017,0.792974283
76790,1092.1,78048,312.6852485,0.710255651,0.983881714,0.809076743,0.85035238
76793,1070.925,77758,312.6913564,0.821245241,0.987589701,0.841421072,0.789607919
76814,1136.843,78152,312.7341081,0.670384528,0.982879517,0.746877302,0.755736316
76848,1094.611,78146,312.8033129,0.790048319,0.983390065,0.805977313,0.849323836
76864,1111.913,78170,312.8358745,0.760337119,0.983292823,0.781252158,0.752891991
76904,1129.184,78367,312.9172637,0.707013689,0.981331428,0.757930461,0.785586983
76921,1108.051,78431,312.9518478,0.740023474,0.980747409,0.787290998,0.808381079
76993,1130.503,78256,313.0982789,0.794569603,0.983860662,0.757037979,0.805005838
76997,1099.457,78041,313.106412,0.79293335,0.986622416,0.800437028,0.757465373
77026,1133.607,78612,313.1653703,0.703562294,0.979824963,0.753220569,0.790105325
77055,1076.62,78280,313.2243176,0.737072182,0.984351048,0.835383325,0.859208086
77063,1129.944,78491,313.2405769,0.691024032,0.981806831,0.75847616,0.777801932
77067,1129.233,78528,313.2487063,0.715219066,0.981395171,0.759471,0.785272844
77123,1075.07,78234,313.3624952,0.667165522,0.985799013,0.838533259,0.799387565
77128,1124.1,78456,313.3726529,0.821953429,0.983073315,0.767029449,0.793955164
77147,1158.937,78916,313.4112493,0.702972372,0.97758376,0.721787323,0.790977772
77217,1118.397,78697,313.5534052,0.705178082,0.981193692,0.775766107,0.794503768
77331,1106.588,78870,313.7847785,0.691146504,0.980486877,0.793581578,0.809838072
77356,1098.053,78978,313.8354955,0.740163809,0.979462635,0.80622686,0.792038076
77418,1116.981,79163,313.9612382,0.765726381,0.977956874,0.77975872,0.860505074
77421,1096.711,78699,313.9673212,0.773243446,0.983760912,0.808880269,0.812308145
77424,1109.772,78571,313.9734041,0.715735759,0.985401739,0.789983358,0.790065
77455,1150.021,79244,314.0362542,0.769211671,0.977424158,0.735949103,0.753959686
77456,1095.843,78640,314.0382814,0.835681764,0.984944049,0.810528432,0.784823301
77492,1134.539,78865,314.1112523,0.736280024,0.982590503,0.756532997,0.732325482
77511,1065.949,78676,314.1497578,0.782876131,0.985192435,0.857235901,0.86971564
77523,1152.75,79065,314.1740747,0.802756521,0.980497059,0.733111738,0.865351382
77524,1106.223,78905,314.176101,0.790738474,0.982497941,0.796087252,0.814083615
77531,1118.121,79291,314.1902849,0.673573464,0.977803282,0.77930532,0.775243828
77546,1129.375,79093,314.2206768,0.672698567,0.980440747,0.763999237,0.771035486
77583,1084.672,78675,314.2956309,0.725698732,0.986120114,0.828666103,0.816643342
77636,1070.451,78613,314.4029664,0.699549468,0.98757203,0.851411341,0.779139625
77685,1089.383,79154,314.5021686,0.7656712,0.981441241,0.822594586,0.814008033
